Wavelength (nm)	0.5M HCl	0.75M HCl	1M HCl	1.5M HCl	2M HCl	2.5M HCl	3M HCl	3.5M HCl	4M HCl	4.5M HCl	5M HCl	6M HCl	7M HCl	8M HCl
753,963562	0,002377573168	0,001736896578	0,001921670744	0,001815574593	0,001235091593	0,001644616947	0,001082657021	0,0004186743172	0,001644590986	0,0009486948256	0,0003735398059	-0,0002662332263	0,0003468033101	-0,0001636202651
752,9755249	0,002340250649	0,002025166061	0,001890964922	0,001611202606	0,001156388898	0,001466531889	0,0007313764072	0,0005074024084	0,001324194367	0,0006324403221	0,0004243488365	-0,00004027670002	0,0003455079859	-0,000579407264
751,9871216	0,00255111116	0,002088575624	0,002070836723	0,001363169518	0,001447467715	0,002475163434	0,001313159359	0,0005508401664	0,001770294621	0,001293426845	0,0008534960216	-0,00008515648369	0,0009006778128	-0,0002676302101
750,9984131	0,002390405396	0,002129076282	0,001885843114	0,001526716747	0,001768189366	0,001932981191	0,001354314853	0,0006053767866	0,001450246782	0,0008921696572	0,0009083819459	-0,0001518723002	0,0003567774838	-0,000007921034012
750,0093384	0,002505103592	0,002434031805	0,002052500146	0,001690247562	0,0017405611	0,002161776181	0,0013621049	0,001239322941	0,00137921772	0,001042305725	0,0007411260158	0,0001424997463	0,0003730734461	-0,0004947095877
749,0198975	0,002212326508	0,002241623821	0,001977211796	0,001772789867	0,001764160697	0,002013671212	0,00115810195	0,0008209205116	0,001409497811	0,001202876796	0,0006643276429	-0,0002713037247	0,0002979202254	-0,0004356493591
748,0301514	0,002416096628	0,002389077796	0,00178508414	0,001707191346	0,001439831918	0,001814924646	0,001178477192	0,0006078912411	0,001571399742	0,0006639646599	0,0008717041346	-0,00005264886931	0,0003405339667	-0,0008694154094
747,039978	0,002579051303	0,001869282336	0,001962909941	0,001688220655	0,001405212795	0,001897568698	0,0008199090371	0,000533682236	0,001634691143	0,001052269945	0,0003933082335	-0,0004037886392	-0,000005643104487	-0,0005473502679
746,0494995	0,003058219794	0,002245292766	0,002121116268	0,002061499283	0,001749267918	0,001770502538	0,001112241647	0,0007905776729	0,001478375983	0,001173182041	0,0007849502144	-0,0003280583769	0,0002484210127	-0,0006631579017
745,0586548	0,003070733044	0,002336997306	0,002396470169	0,002203246113	0,001735960948	0,002384210471	0,001141568879	0,001182085136	0,001720211469	0,001270527951	0,0009940707823	-0,00001439235984	0,0003744983987	-0,0005452819751
744,0674438	0,002707422012	0,002210245002	0,002315917052	0,0014200937	0,001388462493	0,001872999943	0,001296724193	0,0009242057567	0,001495233621	0,001059483737	0,0008262890624	-0,0003985645017	-0,00008355186583	-0,0006303833215
